,gene,avg_astro,avg_MG,log(astro/MG),|log(astro/MG)|,chrom,start,end
6141,DNMT3L,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,21,45666222.0,45682099.0
6142,DNPEP,1.6281904999999999,0.468597,1.245481430454263,1.245481430454263,2,220238268.0,220586393.0
6143,DNTT,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,98064085.0,98098321.0
6144,DNTTIP1,2.7864189999999995,1.45245,0.6515054731372316,0.6515054731372316,20,44420576.0,44440066.0
6145,DOC2A,0.19403210000000004,0.10764800000000001,0.5891569643827818,0.5891569643827818,16,30016835.0,30022401.0
6146,DOC2B,0.13530060000000005,0.10000000000000002,0.30232878376861877,0.30232878376861877,17,6007.0,31427.0
6147,DOCK10,1.2206359999999998,32.95056666666667,-3.2956364241900875,3.2956364241900875,2,225629807.0,225907162.0
6148,DOCK11,0.2375036,11.812266666666666,-3.9067110372659304,3.9067110372659304,X,117629861.0,117820126.0
6149,DOCK2,0.2670321,22.93563333333333,-4.453078145029286,4.453078145029286,5,169064251.0,169510386.0
6150,DOCK3,1.7965162000000003,0.515878,1.2477343206289246,1.2477343206289246,3,50712672.0,51421629.0
6151,DOCK5,4.116036,2.2792689999999998,0.5910357867656457,0.5910357867656457,8,25042238.0,25275598.0
6152,DOCK6,0.14033580000000004,0.15959966666666667,-0.1286304744018627,0.1286304744018627,19,11309973.0,11373157.0
6153,DOCK8,0.3941467,27.53493333333334,-4.246487605508874,4.246487605508874,9,214854.0,465259.0
6154,DOCK9,3.7603250000000004,0.4471846666666666,2.1292890349837084,2.1292890349837084,13,99445741.0,99738879.0
6155,DOHH,0.1034529,0.10000000000000002,0.033946250676665936,0.033946250676665936,19,3490820.0,3500938.0
6156,DOK1,0.3564547,1.1222343333333333,-1.1468697544573716,1.1468697544573716,2,74776153.0,74784681.0
6157,DOK2,0.10044249999999999,0.15878933333333334,-0.45799295165049486,0.45799295165049486,8,21766384.0,21771371.0
6158,DOK3,0.12418030000000002,1.3101803333333333,-2.3561855239723495,2.3561855239723495,5,176928908.0,176938275.0
6159,DOK4,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,16,57505834.0,57520402.0
6160,DOK5,17.145719000000003,0.301128,4.041968376916819,4.041968376916819,20,53092136.0,53267710.0
6161,DOK6,0.1334633,0.32362766666666665,-0.8857671443478721,0.8857671443478721,18,67068284.0,67516323.0
6162,DOK7,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,3465033.0,3503200.0
6163,DOLK,2.890257,1.17867,0.8969587413485928,0.8969587413485928,9,131707809.0,131709898.0
6164,DOLPP1,1.2385550999999997,0.171355,1.9779633093056281,1.9779633093056281,9,131843379.0,131852717.0
6165,DOM3Z,0.1676987,0.15321933333333335,0.09029847082399776,0.09029847082399776,6,31937587.0,31940069.0
6166,DONSON,2.4663649,2.281003333333333,0.07812996157174738,0.07812996157174738,21,34947783.0,34961014.0
6167,DOPEY1,3.2180640000000005,2.5146866666666665,0.2466317265298763,0.2466317265298763,6,83777385.0,83881069.0
6168,DOT1L,0.11800189999999999,0.378639,-1.1658825185324975,1.1658825185324975,19,2164148.0,2232577.0
6169,DPCD,2.649364,0.9382623333333333,1.0380453072074003,1.0380453072074003,10,103330317.0,103369425.0
6170,DPCR1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,30908749.0,30921998.0
6171,DPEP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,16,89679716.0,89704864.0
6172,DPEP2,0.09999999999999999,1.14484,-2.4378499822447197,2.4378499822447197,16,68021297.0,68034489.0
6173,DPEP3,0.17588020000000001,0.24913366666666667,-0.34818648490309245,0.34818648490309245,16,68009566.0,68014713.0
6174,DPF1,0.12589250000000002,0.10000000000000002,0.23025818219961705,0.23025818219961705,19,38701646.0,38720354.0
6175,DPF3,1.8093220000000003,0.10000000000000002,2.8955372824616967,2.8955372824616967,14,73075742.0,73360809.0
6176,DPH1,0.7113579999999999,0.221719,1.1657650049075132,1.1657650049075132,17,1933431.0,1946724.0
6177,DPH2,1.4818257,1.1099576666666666,0.2889530321622799,0.2889530321622799,1,44435672.0,44439041.0
6178,DPH3,3.171925,3.3848000000000003,-0.06495616131905062,0.06495616131905062,3,16299485.0,16306479.0
6179,DPH5,2.9706720000000004,1.7435956666666668,0.5328387337478296,0.5328387337478296,1,101455179.0,101491644.0
6180,DPM1,3.60591,6.46079,-0.5831774352722477,0.5831774352722477,20,49551404.0,49575092.0
6181,DPP10,2.673002,0.14404,2.920866425580935,2.920866425580935,2,115199876.0,116603328.0
6182,DPP3,0.6307024999999999,0.4604886666666667,0.3145460330490808,0.3145460330490808,11,66247484.0,66277130.0
6183,DPP4,0.09999999999999999,3.9571733333333334,-3.678115058666749,3.678115058666749,2,162848751.0,162931052.0
6184,DPP6,0.7637012000000001,0.11057033333333333,1.932524793959469,1.932524793959469,7,153584182.0,154685995.0
6185,DPP7,0.28367510000000007,0.10000000000000002,1.042659383204983,1.042659383204983,9,140004994.0,140009629.0
6186,DPP9,0.3889703,0.414494,-0.06355550810990027,0.06355550810990027,19,4675238.0,4723875.0
6187,DPPA2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,109012635.0,109035364.0
6188,DPPA3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,12,7864050.0,7870155.0
6189,DPPA4,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,109044988.0,109056419.0
6190,DPT,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,168664697.0,168698502.0
6191,DPY19L1,4.709137,1.6695633333333333,1.0369425488722834,1.0369425488722834,7,34961081.0,35077883.0
6192,DPY19L2,0.29987510000000006,0.10000000000000002,1.0981958686439919,1.0981958686439919,12,63952693.0,64062719.0
6193,DPYD,0.1438241,0.5416426666666666,-1.3260154722967552,1.3260154722967552,1,97543299.0,98386605.0
6194,DPYS,0.1188833,2.6883036666666666,-3.118523326823466,3.118523326823466,8,105391652.0,105479281.0
6195,DPYSL3,15.884571999999997,0.294831,3.986701291858426,3.986701291858426,5,146770374.0,146889619.0
6196,DPYSL4,0.4532149,0.10000000000000002,1.5111962199421702,1.5111962199421702,10,134000404.0,134019266.0
6197,DPYSL5,0.5880235999999999,0.10000000000000002,1.771596897159527,1.771596897159527,2,27070615.0,27173219.0
6198,DQX1,0.14446160000000002,0.10000000000000002,0.36784354230357985,0.36784354230357985,2,74745258.0,74753463.0
6199,DR1,1.764246,3.777556666666667,-0.7613540125114057,0.7613540125114057,1,93811445.0,93828149.0
6200,DRAM1,0.8391480000000001,1.5360566666666668,-0.6045867140009926,0.6045867140009926,12,102271129.0,102405908.0
6201,DRAM2,3.696027000000001,13.707066666666664,-1.3106530559848049,1.3106530559848049,1,111659955.0,111682838.0
6202,DRD2,0.1107815,0.10000000000000002,0.10238960687544028,0.10238960687544028,11,113280318.0,113346413.0
6203,DRD3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,113847499.0,113918254.0
6204,DRD4,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,11,637293.0,640706.0
6205,DRD5,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,9783258.0,9785632.0
6206,DRG2,1.2879545000000001,0.7881576666666668,0.49111242550736783,0.49111242550736783,17,17991239.0,18011285.0
6207,DROSHA,5.408545,3.191656666666667,0.527439997055836,0.527439997055836,5,31400604.0,31532303.0
6208,DSC1,0.19297460000000002,0.10000000000000002,0.6573883880383194,0.6573883880383194,18,28709199.0,28742819.0
6209,DSC2,1.1271508,2.4724533333333336,-0.7855178773803765,0.7855178773803765,18,28645940.0,28682378.0
6210,DSC3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,18,28570052.0,28622781.0
6211,DSCAM,0.3432064,1.006918,-1.076317443954308,1.076317443954308,21,41382926.0,42219065.0
6212,DSCAML1,0.107006,0.10000000000000002,0.06771472166803881,0.06771472166803881,11,117298489.0,117688240.0
6213,DSCC1,0.5516858000000001,0.2703736666666667,0.7131737284824201,0.7131737284824201,8,120846216.0,120868250.0
6214,DSE,0.8309749999999999,3.9127266666666665,-1.5493900569755639,1.5493900569755639,6,116575336.0,116759442.0
6215,DSEL,1.0391339,0.3964973333333333,0.9634735411755616,0.9634735411755616,18,65173819.0,65184217.0
6216,DSG2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,18,29078027.0,29128813.0
6217,DSG3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,18,29027758.0,29058665.0
6218,DSG4,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,18,28956740.0,28993880.0
6219,DSN1,0.4822837,1.5125466666666665,-1.143017513311984,1.143017513311984,20,35380194.0,35402230.0
6220,DSP,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,7541808.0,7586950.0
6221,DSPP,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,88529681.0,88538062.0
6222,DSTYK,2.7404110000000004,0.5819033333333333,1.5495588481259077,1.5495588481259077,1,205111632.0,205180727.0
6223,DTD1,9.803109000000001,4.68943,0.7373885403720107,0.7373885403720107,20,18568537.0,18744561.0
6224,DTL,0.09999999999999999,0.10077333333333334,-0.00770358438503264,0.00770358438503264,1,212208919.0,212280742.0
6225,DTNB,1.7659422000000002,2.3137933333333334,-0.270203941031026,0.270203941031026,2,25600067.0,25896503.0
6226,DTNBP1,3.956345,2.6870666666666665,0.38687047911719374,0.38687047911719374,6,15523032.0,15663289.0
6227,DTWD1,1.7279430000000002,0.7293216666666668,0.8625720843067097,0.8625720843067097,15,49913177.0,49937333.0
6228,DTWD2,1.4486881999999999,0.7045843333333334,0.7208057054585688,0.7208057054585688,5,118173017.0,118324240.0
6229,DTX2,0.10171490000000001,0.10000000000000002,0.017003615676176996,0.017003615676176996,7,76103904.0,76108173.0
6230,DTX3,2.2682412,0.22587766666666667,2.306766453616749,2.306766453616749,12,57998405.0,58003587.0
6231,DTX3L,1.3589503,4.618283333333333,-1.223310499679593,1.223310499679593,3,122283085.0,122294050.0
6232,DTX4,1.3984584,0.10000000000000002,2.637955580054901,2.637955580054901,11,58938903.0,58976060.0
6233,DUOX1,0.09999999999999999,0.16309933333333335,-0.48918923615862464,0.48918923615862464,15,45422131.0,45457774.0
6234,DUOX2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,15,45384848.0,45406542.0
6235,DUOXA1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,15,45409569.0,45422136.0
6236,DUOXA2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,15,45406519.0,45410619.0
6237,DUPD1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,76797594.0,76818272.0
6238,DUS1L,0.6180306999999999,0.503265,0.2054212622642473,0.2054212622642473,17,80015748.0,80023680.0
6239,DUS2L,0.6435464,0.3813343333333334,0.5233176244629804,0.5233176244629804,16,68057183.0,68113223.0
6240,DUS3L,0.1152291,0.10000000000000002,0.1417521345413052,0.1417521345413052,19,5785155.0,5791249.0
6241,DUS4L,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,107203929.0,107218906.0
6242,DUSP10,0.5307788,2.0563533333333335,-1.3543441045970332,1.3543441045970332,1,221874766.0,221915518.0
6243,DUSP12,3.8617660000000003,5.46031,-0.3463809728988954,0.3463809728988954,1,161719548.0,161727028.0
6244,DUSP13,0.1009222,0.10000000000000002,0.009179736992266055,0.009179736992266055,10,76854190.0,76868976.0
6245,DUSP14,1.9606919999999999,3.2359833333333334,-0.5010353766360847,0.5010353766360847,17,35849937.0,35873603.0
6246,DUSP15,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,30435440.0,30458550.0
6247,DUSP16,3.041714,2.5248700000000004,0.18623159606979722,0.18623159606979722,12,12628829.0,12715317.0
6248,DUSP18,1.2952183000000002,0.6268406666666667,0.7257421431655754,0.7257421431655754,22,31048038.0,31063877.0
6249,DUSP19,0.38454540000000004,0.12499699999999998,1.1237721203836752,1.1237721203836752,2,183943287.0,183964733.0
6250,DUSP2,0.14474410000000001,1.9685959999999998,-2.6101085216007225,2.6101085216007225,2,96808905.0,96811179.0
6251,DUSP21,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,X,44703249.0,44704130.0
6252,DUSP23,1.1213547999999998,1.24597,-0.10537674589316799,0.10537674589316799,1,159750722.0,159752333.0
6253,DUSP26,0.7425816,0.10000000000000002,2.0049625776402107,2.0049625776402107,8,33448856.0,33457624.0
6254,DUSP27,0.1013515,0.356856,-1.2587376660772087,1.2587376660772087,1,167063282.0,167098402.0
6255,DUSP28,0.6812498,0.8267486666666667,-0.1935716867205215,0.1935716867205215,2,241499471.0,241503431.0
6256,DUSP3,2.261026,2.1961433333333336,0.029115900860793433,0.029115900860793433,17,41843490.0,41856368.0
6257,DUSP4,0.11877790000000002,2.3138123333333334,-2.9693964412300407,2.9693964412300407,8,29190581.0,29208185.0
6258,DUSP5,0.41205479999999994,13.821923333333336,-3.51285490770973,3.51285490770973,10,112257596.0,112271302.0
6259,DUSP7,0.2595727,1.096096,-1.4404732374002667,1.4404732374002667,3,52082935.0,52090566.0
6260,DUSP8,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,11,1575274.0,1593150.0
6261,DUSP9,0.1075199,0.10000000000000002,0.07250576072679153,0.07250576072679153,X,152907946.0,152916781.0
6262,DUT,3.9584,2.4804766666666667,0.46738915720694585,0.46738915720694585,15,48623208.0,48635570.0
6263,DVL1,0.28815440000000003,0.10000000000000002,1.0583262616027453,1.0583262616027453,1,1270656.0,1284760.0
6264,DVL2,0.8943966999999999,0.34051000000000003,0.9657049190357557,0.9657049190357557,17,7128660.0,7137868.0
6265,DYDC1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,82095861.0,82116511.0
6266,DYDC2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,82104501.0,82127829.0
6267,DYM,5.565591,5.57284,-0.001301619774534915,0.001301619774534915,18,46570172.0,46987079.0
6268,DYNC1I1,0.35584140000000003,0.10000000000000002,1.2693149399788497,1.2693149399788497,7,95401866.0,95739634.0
6269,DYNC1LI1,7.352477,9.722266666666668,-0.27938152419204293,0.27938152419204293,3,32567463.0,32612366.0
6270,DYNC2H1,3.8251269999999997,0.6940513333333334,1.706801023213368,1.706801023213368,11,102980160.0,103350591.0
6271,DYNC2LI1,7.78617,1.1561233333333334,1.9072766287170815,1.9072766287170815,2,44001178.0,44037149.0
6272,DYNLL2,3.9218019999999996,2.223857666666667,0.5673078665136948,0.5673078665136948,17,56160780.0,56167618.0
6273,DYNLRB2,1.6695829,0.10000000000000002,2.8151589277483247,2.8151589277483247,16,80574854.0,80584541.0
6274,DYRK1B,0.19360400000000003,0.10000000000000002,0.6606446497979713,0.6606446497979713,19,40315993.0,40324841.0
6275,DYRK2,0.8747972,1.8207733333333334,-0.7330245101818339,0.7330245101818339,12,68042118.0,68059186.0
6276,DYRK3,1.2353425999999998,0.14316033333333333,2.155138405205978,2.155138405205978,1,206808881.0,206857764.0
6277,DYRK4,2.1070987000000003,1.8364866666666666,0.13745765151445394,0.13745765151445394,12,4671370.0,4723325.0
6278,DYSF,0.1150101,0.135925,-0.16708331243826263,0.16708331243826263,2,71680852.0,71913898.0
6279,DYTN,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,207516345.0,207583120.0
6280,DYX1C1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,,,
6281,DZIP3,7.988099,1.3688666666666667,1.7639696621960028,1.7639696621960028,3,108308337.0,108413693.0
6282,E2F1,0.1086215,0.10000000000000002,0.08269917613474537,0.08269917613474537,20,32263489.0,32274210.0
6283,E2F2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,23832922.0,23857712.0
6284,E2F3,1.2512675000000002,1.46978,-0.1609556921630684,0.1609556921630684,6,20402137.0,20493945.0
6285,E2F4,0.9878666,1.4465166666666667,-0.38136597802566596,0.38136597802566596,16,67226068.0,67232821.0
6286,E2F7,0.1103547,0.10000000000000002,0.09852953756116246,0.09852953756116246,12,77415027.0,77459360.0
6287,E2F8,0.10159130000000001,0.10000000000000002,0.01578771556857914,0.01578771556857914,11,19245610.0,19263389.0
6288,E4F1,0.1088665,0.10000000000000002,0.08495217495431309,0.08495217495431309,16,2273567.0,2285743.0
6289,EAF1,3.152618,6.219866666666667,-0.6795152515270487,0.6795152515270487,3,15468862.0,15484120.0
6290,EAF2,6.104218,7.06144,-0.1456689890824484,0.1456689890824484,3,121554030.0,121605373.0
6291,EARS2,1.4991634999999999,0.42464799999999997,1.2614019744157974,1.2614019744157974,16,23533335.0,23568696.0
6292,EBF1,0.1012492,0.10000000000000002,0.012414618732774062,0.012414618732774062,5,158122924.0,158526788.0
6293,EBF2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,8,25699246.0,25902913.0
6294,EBF3,0.10821410000000001,0.10000000000000002,0.07894148616702956,0.07894148616702956,10,131633547.0,131762538.0
6295,EBF4,0.13809090000000002,0.10000000000000002,0.322741977976524,0.322741977976524,20,2673480.0,2740754.0
6296,EBI3,0.1082246,1.7614733333333332,-2.78969716173626,2.78969716173626,19,4229540.0,4237515.0
6297,EBNA1BP2,7.425043,4.081426666666666,0.5984118754205271,0.5984118754205271,1,43629846.0,43727589.0
6298,EBP,1.8087599,2.378013333333333,-0.27362393286368736,0.27362393286368736,X,48379546.0,48387104.0
6299,EBPL,4.005436000000001,1.4840546666666665,0.992874457072007,0.992874457072007,13,50234859.0,50265623.0
6300,ECD,8.977072000000001,15.756666666666666,-0.5625897848978224,0.5625897848978224,10,74889913.0,74927853.0
6301,ECE2,0.6707409,0.10000000000000002,1.90321273632289,1.90321273632289,3,183967438.0,184010819.0
6302,ECEL1,0.10434159999999999,0.10000000000000002,0.04249994597200259,0.04249994597200259,2,233344537.0,233352538.0
6303,ECHDC1,5.940475,5.586939999999999,0.06135736530407472,0.06135736530407472,6,127609855.0,127664754.0
6304,ECHDC3,0.3297907,0.6031433333333334,-0.6036966580484061,0.6036966580484061,10,11784365.0,11806069.0
6305,ECM1,0.14029750000000002,0.10545233333333333,0.28550613391975815,0.28550613391975815,1,150480538.0,150486265.0
6306,ECM2,0.3945915,0.209982,0.6308292397976225,0.6308292397976225,9,95256365.0,95298937.0
6307,ECSCR,0.16258390000000006,0.10000000000000002,0.4860239902330523,0.4860239902330523,5,138784245.0,138842328.0
6308,ECSIT,0.6275382999999999,0.10730133333333332,1.7661636292211298,1.7661636292211298,19,11616745.0,11639987.0
6309,ECT2,1.2811356999999999,0.46347733333333335,1.0167447486132921,1.0167447486132921,3,172468472.0,172539264.0
6310,ECT2L,0.3164098,0.171658,0.6115340835808581,0.6115340835808581,6,139117063.0,139225207.0
6311,EDA,0.24299849999999998,0.4199056666666667,-0.5469748123937503,0.5469748123937503,X,68835911.0,69259319.0
6312,EDA2R,0.20036890000000002,1.2279976666666668,-1.8129800410499088,1.8129800410499088,X,65815479.0,65859108.0
